Komoditas (Rp),Tanggal,Harga,Wilayah,Bulan,Tahun,Hari_Dalam_Minggu,Musim_Hujan,Suhu_Rata2_C,Curah_Hujan_mm,Radiasi_Matahari_MJm2,Kecepatan_Angin_Max_kmh,Hujan_Lag30,Hujan_Lag60,Suhu_Lag30,Suhu_Lag60,Rata_Hujan_30Hari,Rata_Suhu_30Hari,Harga_Kemarin,Harga_Minggu_Lalu
Minyak Goreng Kemasan Bermerk 1,2022-09-16,24000.0,Bukittinggi,9,2022,4,0,20.4,14.2,15.9,7.5,1.4,5.0,20.0,20.3,6.336666666666667,20.77,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-09-19,24000.0,Bukittinggi,9,2022,0,0,20.4,0.7,13.53,9.5,1.0,1.5,20.5,21.4,6.326666666666666,20.766666666666666,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-09-20,24000.0,Bukittinggi,9,2022,1,0,20.4,1.6,16.83,8.7,2.6,6.9,20.8,20.5,6.293333333333334,20.753333333333334,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-09-21,24000.0,Bukittinggi,9,2022,2,0,20.3,12.8,14.08,11.6,2.6,3.1,21.0,20.7,6.633333333333334,20.73,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-09-22,24000.0,Bukittinggi,9,2022,3,0,19.9,6.5,12.6,11.5,1.4,6.1,22.1,19.7,6.803333333333333,20.65666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-09-23,24000.0,Bukittinggi,9,2022,4,0,20.7,0.7,21.82,11.8,1.6,0.0,21.6,20.0,6.773333333333334,20.626666666666665,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-09-26,24000.0,Bukittinggi,9,2022,0,0,20.8,0.0,20.94,7.6,3.7,0.0,20.9,20.9,6.65,20.623333333333335,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-09-27,24000.0,Bukittinggi,9,2022,1,0,20.6,10.9,16.06,12.4,0.6,0.1,21.2,21.8,6.993333333333333,20.60333333333333,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-09-28,24000.0,Bukittinggi,9,2022,2,0,20.4,8.2,14.05,14.3,2.7,0.4,20.5,21.4,7.176666666666667,20.6,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-09-29,24000.0,Bukittinggi,9,2022,3,0,20.8,5.8,12.91,9.5,4.3,1.1,20.5,21.7,7.226666666666666,20.61,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-09-30,24000.0,Bukittinggi,9,2022,4,0,20.5,6.9,17.09,11.2,2.3,0.3,21.2,21.0,7.379999999999999,20.586666666666666,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-03,24000.0,Bukittinggi,10,2022,0,1,20.8,5.7,17.33,13.9,0.8,1.8,21.4,20.9,7.543333333333334,20.566666666666666,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-04,24000.0,Bukittinggi,10,2022,1,1,20.9,6.7,13.87,16.3,13.6,1.6,20.3,21.3,7.3133333333333335,20.586666666666666,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-05,24000.0,Bukittinggi,10,2022,2,1,20.3,6.3,8.98,15.1,12.8,11.1,20.5,21.2,7.096666666666667,20.58,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-06,24000.0,Bukittinggi,10,2022,3,1,20.8,0.8,14.85,15.9,5.0,7.8,20.7,20.8,6.956666666666666,20.583333333333332,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-07,24000.0,Bukittinggi,10,2022,4,1,20.0,5.7,5.6,13.1,5.2,0.1,20.2,21.6,6.973333333333334,20.576666666666664,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-10,24000.0,Bukittinggi,10,2022,0,1,20.4,2.2,15.51,7.1,20.9,0.1,20.0,21.6,6.35,20.59,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-11,24000.0,Bukittinggi,10,2022,1,1,20.2,6.7,18.3,16.1,4.7,0.0,21.0,21.9,6.416666666666666,20.563333333333333,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-12,24000.0,Bukittinggi,10,2022,2,1,20.3,20.2,15.18,10.9,22.7,1.0,20.7,21.3,6.333333333333333,20.55,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-13,24000.0,Bukittinggi,10,2022,3,1,20.4,1.5,16.7,13.1,1.7,6.3,20.2,20.7,6.326666666666667,20.55666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-14,24000.0,Bukittinggi,10,2022,4,1,20.4,7.1,14.19,15.6,1.3,3.0,20.7,20.0,6.52,20.546666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-17,24000.0,Bukittinggi,10,2022,0,1,20.6,3.3,15.51,10.1,0.5,3.8,20.9,20.0,6.613333333333333,20.53666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-18,24000.0,Bukittinggi,10,2022,1,1,20.6,0.8,18.67,14.8,2.4,4.3,20.9,20.3,6.56,20.526666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-19,24000.0,Bukittinggi,10,2022,2,1,21.2,0.0,22.68,22.4,1.0,0.8,20.3,21.0,6.526666666666666,20.556666666666665,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-20,24000.0,Bukittinggi,10,2022,3,1,20.8,0.6,20.59,23.1,0.1,1.3,21.7,21.0,6.543333333333333,20.526666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-21,24000.0,Bukittinggi,10,2022,4,1,20.7,1.1,18.41,16.6,0.0,1.1,20.8,20.4,6.58,20.52333333333333,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-24,24000.0,Bukittinggi,10,2022,0,1,21.2,2.8,17.12,8.9,8.5,1.0,20.5,21.7,6.39,20.546666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-25,24000.0,Bukittinggi,10,2022,1,1,20.8,8.5,16.8,16.2,12.9,16.8,20.2,20.6,6.243333333333333,20.566666666666666,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-26,24000.0,Bukittinggi,10,2022,2,1,20.5,19.5,11.28,18.4,26.2,13.2,20.6,20.0,6.02,20.563333333333333,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-27,24000.0,Bukittinggi,10,2022,3,1,21.0,20.3,18.24,21.0,12.8,0.0,20.8,20.3,6.27,20.57,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-28,24000.0,Bukittinggi,10,2022,4,1,21.0,2.2,15.58,16.1,14.2,1.4,20.4,20.0,5.87,20.589999999999996,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-10-31,24000.0,Bukittinggi,10,2022,0,1,20.3,4.0,7.7,10.1,0.7,1.0,20.4,20.5,5.98,20.586666666666666,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-01,24000.0,Bukittinggi,11,2022,1,1,21.1,0.0,21.12,18.9,1.6,2.6,20.4,20.8,5.926666666666666,20.61,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-02,24000.0,Bukittinggi,11,2022,2,1,21.4,0.3,20.98,14.8,12.8,2.6,20.3,21.0,5.510000000000001,20.64666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-03,24000.0,Bukittinggi,11,2022,3,1,20.7,4.3,14.46,14.5,6.5,1.4,19.9,22.1,5.4366666666666665,20.673333333333332,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-04,24000.0,Bukittinggi,11,2022,4,1,20.8,3.2,19.03,20.3,0.7,1.6,20.7,21.6,5.52,20.67666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-07,24000.0,Bukittinggi,11,2022,0,1,20.8,0.3,16.83,15.3,0.0,3.7,20.8,20.9,5.529999999999999,20.676666666666666,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-08,24000.0,Bukittinggi,11,2022,1,1,21.0,3.5,16.84,10.8,10.9,0.6,20.6,21.2,5.283333333333333,20.69,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-09,24000.0,Bukittinggi,11,2022,2,1,20.5,1.9,15.41,10.5,8.2,2.7,20.4,20.5,5.073333333333333,20.69333333333333,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-10,24000.0,Bukittinggi,11,2022,3,1,20.6,5.6,18.75,9.0,5.8,4.3,20.8,20.5,5.066666666666666,20.686666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-11,24000.0,Bukittinggi,11,2022,4,1,20.0,29.7,13.47,12.7,6.9,2.3,20.5,21.2,5.826666666666667,20.67,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-14,24000.0,Bukittinggi,11,2022,0,1,20.1,14.6,9.17,20.1,5.7,0.8,20.8,21.4,6.123333333333333,20.64666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-15,24000.0,Bukittinggi,11,2022,1,1,19.8,21.7,8.16,17.2,6.7,13.6,20.9,20.3,6.623333333333333,20.61,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-16,24000.0,Bukittinggi,11,2022,2,1,19.6,19.8,8.37,25.7,6.3,12.8,20.3,20.5,7.073333333333333,20.586666666666666,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-17,24000.0,Bukittinggi,11,2022,3,1,19.5,24.5,9.35,23.6,0.8,5.0,20.8,20.7,7.863333333333333,20.543333333333337,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-18,24000.0,Bukittinggi,11,2022,4,1,20.1,8.9,14.31,21.9,5.7,5.2,20.0,20.2,7.97,20.54666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-21,24000.0,Bukittinggi,11,2022,0,1,20.7,1.3,19.4,17.9,2.2,20.9,20.4,20.0,7.9399999999999995,20.556666666666665,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-22,24000.0,Bukittinggi,11,2022,1,1,20.6,7.5,18.88,22.1,6.7,4.7,20.2,21.0,7.966666666666667,20.57,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-23,24000.0,Bukittinggi,11,2022,2,1,20.1,7.7,14.9,20.5,20.2,22.7,20.3,20.7,7.55,20.563333333333333,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-24,24000.0,Bukittinggi,11,2022,3,1,20.4,5.5,17.14,20.3,1.5,1.7,20.4,20.2,7.683333333333334,20.563333333333333,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-25,24000.0,Bukittinggi,11,2022,4,1,20.0,3.2,8.26,17.0,7.1,1.3,20.4,20.7,7.553333333333333,20.55,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-28,24000.0,Bukittinggi,11,2022,0,1,20.6,3.6,20.35,8.8,3.3,0.5,20.6,20.9,7.563333333333333,20.55,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-29,24000.0,Bukittinggi,11,2022,1,1,20.4,16.5,14.56,7.9,0.8,2.4,20.6,20.9,8.086666666666666,20.543333333333333,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-11-30,24000.0,Bukittinggi,11,2022,2,1,20.5,11.3,15.95,7.0,0.0,1.0,21.2,20.3,8.463333333333333,20.52,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-01,24000.0,Bukittinggi,12,2022,3,1,20.5,9.7,14.79,13.3,0.6,0.1,20.8,21.7,8.766666666666667,20.509999999999998,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-02,24000.0,Bukittinggi,12,2022,4,1,20.0,27.8,13.23,16.6,1.1,0.0,20.7,20.8,9.656666666666666,20.486666666666668,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-05,24000.0,Bukittinggi,12,2022,0,1,20.3,3.4,13.89,12.7,2.8,8.5,21.2,20.5,9.676666666666666,20.456666666666663,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-06,24000.0,Bukittinggi,12,2022,1,1,20.4,7.1,14.51,9.2,8.5,12.9,20.8,20.2,9.629999999999999,20.443333333333335,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-07,24000.0,Bukittinggi,12,2022,2,1,20.7,3.4,18.93,14.8,19.5,26.2,20.5,20.6,9.093333333333332,20.45,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-08,24000.0,Bukittinggi,12,2022,3,1,20.6,3.2,17.37,14.4,20.3,12.8,21.0,20.8,8.523333333333333,20.436666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-09,24000.0,Bukittinggi,12,2022,4,1,20.4,4.6,11.8,16.3,2.2,14.2,21.0,20.4,8.603333333333333,20.416666666666668,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-12,24000.0,Bukittinggi,12,2022,0,1,20.3,6.6,14.62,12.6,4.0,0.7,20.3,20.4,8.69,20.416666666666668,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-13,24000.0,Bukittinggi,12,2022,1,1,20.2,20.1,13.29,6.5,0.0,1.6,21.1,20.4,9.360000000000001,20.386666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-14,24000.0,Bukittinggi,12,2022,2,1,20.3,3.0,16.49,15.6,0.3,12.8,21.4,20.3,9.45,20.35,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-15,24000.0,Bukittinggi,12,2022,3,1,20.3,0.4,13.4,8.2,4.3,6.5,20.7,19.9,9.319999999999999,20.336666666666666,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-16,24000.0,Bukittinggi,12,2022,4,1,21.3,0.2,20.95,9.7,3.2,0.7,20.8,20.7,9.219999999999999,20.35333333333333,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-19,24000.0,Bukittinggi,12,2022,0,1,20.0,4.7,18.81,10.2,0.3,0.0,20.8,20.8,9.366666666666667,20.326666666666664,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-20,24000.0,Bukittinggi,12,2022,1,1,21.1,0.5,20.97,11.2,3.5,10.9,21.0,20.6,9.266666666666667,20.33,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-21,24000.0,Bukittinggi,12,2022,2,1,21.0,0.0,20.6,13.7,1.9,8.2,20.5,20.4,9.203333333333335,20.346666666666668,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-22,24000.0,Bukittinggi,12,2022,3,1,21.2,0.0,21.33,16.2,5.6,5.8,20.6,20.8,9.016666666666667,20.366666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-23,24000.0,Bukittinggi,12,2022,4,1,20.7,0.0,21.15,13.7,29.7,6.9,20.0,20.5,8.026666666666666,20.389999999999997,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-26,24000.0,Bukittinggi,12,2022,0,1,21.3,0.9,21.44,12.3,14.6,5.7,20.1,20.8,7.569999999999999,20.43,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-27,24000.0,Bukittinggi,12,2022,1,1,21.2,0.5,15.6,7.0,21.7,6.7,19.8,20.9,6.863333333333333,20.476666666666667,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-28,23000.0,Bukittinggi,12,2022,2,1,20.2,1.9,15.97,13.8,19.8,6.3,19.6,20.3,6.266666666666667,20.496666666666666,24000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-29,23000.0,Bukittinggi,12,2022,3,1,19.9,3.8,17.5,20.6,24.5,0.8,19.5,20.8,5.576666666666667,20.509999999999998,23000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2022-12-30,23000.0,Bukittinggi,12,2022,4,1,20.3,2.7,19.99,19.7,8.9,5.7,20.1,20.0,5.37,20.516666666666666,23000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-02,23000.0,Bukittinggi,1,2023,0,1,19.6,6.4,14.31,9.4,1.3,2.2,20.7,20.4,5.540000000000001,20.48,23000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-03,23000.0,Bukittinggi,1,2023,1,1,19.7,9.1,15.13,9.0,7.5,6.7,20.6,20.2,5.593333333333334,20.45,23000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-04,23000.0,Bukittinggi,1,2023,2,1,19.9,1.6,14.75,10.5,7.7,20.2,20.1,20.3,5.39,20.44333333333333,23000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-05,23000.0,Bukittinggi,1,2023,3,1,20.4,1.2,20.16,9.8,5.5,1.5,20.4,20.4,5.246666666666667,20.44333333333333,23000.0,24000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-06,23000.0,Bukittinggi,1,2023,4,1,20.1,1.3,14.31,13.2,3.2,7.1,20.0,20.4,5.183333333333334,20.446666666666665,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-09,23000.0,Bukittinggi,1,2023,0,1,20.8,0.5,22.15,13.6,3.6,3.3,20.6,20.6,5.08,20.453333333333333,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-10,23000.0,Bukittinggi,1,2023,1,1,20.3,1.8,15.89,13.6,16.5,0.8,20.4,20.6,4.590000000000001,20.45,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-11,23000.0,Bukittinggi,1,2023,2,1,20.2,1.8,14.9,12.0,11.3,0.0,20.5,21.2,4.2733333333333325,20.44,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-12,23000.0,Bukittinggi,1,2023,3,1,20.5,0.8,20.17,9.4,9.7,0.6,20.5,20.8,3.976666666666667,20.44,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-13,23000.0,Bukittinggi,1,2023,4,1,20.0,31.1,17.36,7.2,27.8,1.1,20.0,20.7,4.086666666666667,20.44,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-16,23000.0,Bukittinggi,1,2023,0,1,20.4,6.3,16.26,10.4,3.4,2.8,20.3,21.2,4.183333333333334,20.443333333333335,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-17,23000.0,Bukittinggi,1,2023,1,1,19.9,9.6,18.08,10.5,7.1,8.5,20.4,20.8,4.266666666666667,20.426666666666666,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-18,23000.0,Bukittinggi,1,2023,2,1,20.3,3.3,18.76,11.6,3.4,19.5,20.7,20.5,4.263333333333334,20.413333333333334,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-19,23000.0,Bukittinggi,1,2023,3,1,19.7,3.3,14.25,14.2,3.2,20.3,20.6,21.0,4.266666666666667,20.383333333333333,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-20,23000.0,Bukittinggi,1,2023,4,1,20.0,3.3,16.87,12.0,4.6,2.2,20.4,21.0,4.223333333333334,20.37,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-23,23000.0,Bukittinggi,1,2023,0,1,19.7,15.3,12.77,11.3,6.6,4.0,20.3,20.3,4.513333333333334,20.35,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-24,23000.0,Bukittinggi,1,2023,1,1,19.3,3.3,6.85,11.4,20.1,0.0,20.2,21.1,3.9533333333333336,20.32,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-25,23000.0,Bukittinggi,1,2023,2,1,19.0,0.0,6.95,8.1,3.0,0.3,20.3,21.4,3.853333333333333,20.276666666666664,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-26,23000.0,Bukittinggi,1,2023,3,1,20.2,2.1,20.16,11.5,0.4,4.3,20.3,20.7,3.9099999999999997,20.273333333333333,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-27,23000.0,Bukittinggi,1,2023,4,1,19.8,4.5,16.95,18.3,0.2,3.2,21.3,20.8,4.053333333333333,20.223333333333336,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-30,23000.0,Bukittinggi,1,2023,0,1,20.1,1.7,20.71,14.8,4.7,0.3,20.0,20.8,3.953333333333333,20.22666666666667,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-01-31,23000.0,Bukittinggi,1,2023,1,1,20.1,1.6,17.78,12.4,0.5,3.5,21.1,21.0,3.99,20.193333333333335,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-01,23000.0,Bukittinggi,2,2023,2,1,20.9,0.1,20.44,14.8,0.0,1.9,21.0,20.5,3.993333333333333,20.19,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-02,23000.0,Bukittinggi,2,2023,3,1,21.2,0.1,22.02,15.9,0.0,5.6,21.2,20.6,3.9966666666666666,20.189999999999998,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-03,23000.0,Bukittinggi,2,2023,4,1,21.1,0.5,22.46,13.7,0.0,29.7,20.7,20.0,4.013333333333333,20.203333333333333,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-06,23000.0,Bukittinggi,2,2023,0,1,20.7,0.8,17.24,17.7,0.9,14.6,21.3,20.1,4.010000000000001,20.183333333333334,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-07,23000.0,Bukittinggi,2,2023,1,1,21.4,0.0,22.7,18.2,0.5,21.7,21.2,19.8,3.9933333333333336,20.19,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-08,23000.0,Bukittinggi,2,2023,2,1,20.7,1.2,23.86,9.0,1.9,19.8,20.2,19.6,3.9699999999999998,20.206666666666667,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-09,23000.0,Bukittinggi,2,2023,3,1,20.9,5.0,18.46,10.4,3.8,24.5,19.9,19.5,4.01,20.240000000000002,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-10,23000.0,Bukittinggi,2,2023,4,1,20.9,0.3,20.18,17.9,2.7,8.9,20.3,20.1,3.93,20.259999999999998,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-13,23000.0,Bukittinggi,2,2023,0,1,20.2,2.7,15.56,16.2,6.4,1.3,19.6,20.7,3.806666666666666,20.280000000000005,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-14,23000.0,Bukittinggi,2,2023,1,1,20.5,1.6,19.47,15.6,9.1,7.5,19.7,20.6,3.5566666666666666,20.30666666666667,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-15,23000.0,Bukittinggi,2,2023,2,1,19.9,5.5,15.92,9.6,1.6,7.7,19.9,20.1,3.686666666666667,20.30666666666667,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-16,23000.0,Bukittinggi,2,2023,3,1,20.3,0.8,18.72,12.5,1.2,5.5,20.4,20.4,3.6733333333333333,20.303333333333335,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-17,23000.0,Bukittinggi,2,2023,4,1,20.5,1.0,23.83,8.8,1.3,3.2,20.1,20.0,3.6633333333333336,20.316666666666666,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-20,23000.0,Bukittinggi,2,2023,0,1,20.1,2.4,16.42,8.6,0.5,3.6,20.8,20.6,3.726666666666667,20.293333333333333,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-21,23000.0,Bukittinggi,2,2023,1,1,19.9,2.1,13.24,8.2,1.8,16.5,20.3,20.4,3.736666666666667,20.279999999999998,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-22,23000.0,Bukittinggi,2,2023,2,1,19.5,16.8,13.53,8.1,1.8,11.3,20.2,20.5,4.236666666666666,20.256666666666664,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-23,23000.0,Bukittinggi,2,2023,3,1,20.2,1.9,18.48,10.1,0.8,9.7,20.5,20.5,4.2733333333333325,20.246666666666666,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-24,23000.0,Bukittinggi,2,2023,4,1,19.7,11.0,12.52,6.4,31.1,27.8,20.0,20.0,3.6033333333333335,20.236666666666665,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-27,23000.0,Bukittinggi,2,2023,0,1,19.9,4.5,21.65,18.5,6.3,3.4,20.4,20.3,3.5433333333333334,20.220000000000002,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-02-28,23000.0,Bukittinggi,2,2023,1,1,20.5,1.5,20.37,9.2,9.6,7.1,19.9,20.4,3.2733333333333334,20.240000000000002,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-01,23000.0,Bukittinggi,3,2023,2,1,19.7,0.4,12.71,13.2,3.3,3.4,20.3,20.7,3.1766666666666667,20.220000000000002,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-02,23000.0,Bukittinggi,3,2023,3,1,20.5,1.1,24.05,10.5,3.3,3.2,19.7,20.6,3.1033333333333335,20.246666666666666,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-03,23000.0,Bukittinggi,3,2023,4,1,19.8,10.4,18.36,13.0,3.3,4.6,20.0,20.4,3.3399999999999994,20.240000000000002,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-06,23000.0,Bukittinggi,3,2023,0,1,19.9,19.0,15.53,11.4,15.3,6.6,19.7,20.3,3.4633333333333334,20.246666666666666,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-07,23000.0,Bukittinggi,3,2023,1,1,20.5,0.4,19.38,12.0,3.3,20.1,19.3,20.2,3.3666666666666667,20.28666666666667,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-08,23000.0,Bukittinggi,3,2023,2,1,20.5,2.2,19.63,13.9,0.0,3.0,19.0,20.3,3.44,20.336666666666666,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-09,23000.0,Bukittinggi,3,2023,3,1,20.4,4.0,18.6,12.6,2.1,0.4,20.2,20.3,3.5033333333333334,20.34333333333333,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-10,23000.0,Bukittinggi,3,2023,4,1,20.1,4.7,15.7,12.7,4.5,0.2,19.8,21.3,3.5100000000000002,20.353333333333335,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-13,23000.0,Bukittinggi,3,2023,0,1,19.6,6.3,14.59,9.7,1.7,4.7,20.1,20.0,3.6633333333333336,20.336666666666666,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-14,23000.0,Bukittinggi,3,2023,1,1,20.2,2.3,14.84,12.1,1.6,0.5,20.1,21.1,3.6866666666666665,20.339999999999996,23000.0,23000.0
Minyak Goreng Kemasan Bermerk 1,2023-03-15,23000.0,Bukittinggi,3,2023,2,1,20.4,2.3,14.0,9.5,0.1,0.0,20.9,21.0,3.76,20.32333333333333,23000.0,23000.0
